"Time"	"4 Im"	"9 10Vm+hr"
168.72645	3.083	-61.890
168.72650	3.081	-61.887
168.72655	3.087	-61.957
168.72660	3.084	-61.826
168.72665	3.094	-61.887
168.72670	3.102	-61.893
168.72675	3.109	-61.401
168.72680	3.132	-61.761
168.72685	3.145	-61.624
168.72690	3.165	-61.682
168.72695	3.149	-61.649
168.72700	3.120	-61.685
168.72705	3.087	-61.642
168.72710	3.061	-61.649
168.72715	3.053	-61.697
168.72720	3.057	-61.670
168.72725	3.061	-61.728
168.72730	3.066	-61.734
168.72735	3.070	-61.783
168.72740	3.077	-61.676
168.72745	3.093	-61.801
168.72750	3.122	-61.890
168.72755	3.143	-61.908
168.72760	3.173	-61.871
168.72765	3.161	-61.987
168.72770	3.127	-61.908
168.72775	3.100	-61.942
168.72780	3.076	-61.926
168.72785	3.064	-61.893
168.72790	3.073	-61.935
168.72795	3.070	-61.926
168.72800	3.060	-61.942
168.72805	3.060	-61.917
168.72810	3.068	-61.514
168.72815	3.089	-61.887
168.72820	3.121	-62.027
168.72825	3.150	-61.987
168.72830	3.139	-62.027
168.72835	3.118	-62.015
168.72840	3.079	-61.981
168.72845	3.051	-62.006
168.72850	3.048	-61.984
168.72855	3.054	-61.960
168.72860	3.055	-62.012
168.72865	3.058	-62.015
168.72870	3.060	-62.045
168.72875	3.061	-62.009
168.72880	3.076	-61.853
168.72885	3.102	-62.045
168.72890	3.126	-62.115
168.72895	3.140	-62.109
168.72900	3.137	-62.119
168.72905	3.122	-62.085
168.72910	3.104	-62.045
168.72915	3.089	-62.082
168.72920	3.090	-62.091
168.72925	3.088	-62.064
168.72930	3.091	-62.109
168.72935	3.083	-62.085
168.72940	3.081	-62.122
168.72945	3.091	-61.670
168.72950	3.107	-61.981
168.72955	3.138	-62.247
168.72960	3.164	-62.277
168.72965	3.155	-62.299
168.72970	3.133	-62.225
168.72975	3.109	-62.231
168.72980	3.077	-62.228
168.72985	3.063	-62.183
168.72990	3.064	-62.161
168.72995	3.050	-62.222
168.73000	3.052	-62.216
168.73005	3.062	-62.250
168.73010	3.068	-62.244
168.73015	3.088	-61.621
168.73020	3.111	-61.752
168.73025	3.137	-61.804
168.73030	3.157	-61.795
168.73035	3.156	-61.832
168.73040	3.141	-61.829
168.73045	3.105	-61.804
168.73050	3.087	-61.801
168.73055	3.067	-61.789
168.73060	3.064	-61.813
168.73065	3.062	-61.795
168.73070	3.056	-61.771
168.73075	3.062	-61.771
168.73080	3.066	-61.563
168.73085	3.089	-61.655
168.73090	3.121	-61.935
168.73095	3.147	-61.948
168.73100	3.158	-61.932
168.73105	3.137	-62.003
168.73110	3.107	-61.972
168.73115	3.070	-61.951
168.73120	3.049	-61.996
168.73125	3.046	-61.957
168.73130	3.048	-61.969
168.73135	3.059	-61.908
168.73140	3.063	-61.942
168.73145	3.072	-61.954
168.73150	3.083	-61.609
168.73155	3.109	-62.173
168.73160	3.135	-62.244
168.73165	3.158	-62.198
168.73170	3.150	-62.241
168.73175	3.123	-62.228
168.73180	3.090	-62.192
168.73185	3.051	-62.183
168.73190	3.037	-62.216
168.73195	3.031	-62.201
168.73200	3.035	-62.164
168.73205	3.043	-62.210
168.73210	3.045	-62.253
168.73215	3.058	-61.932
168.73220	3.081	-61.865
168.73225	3.112	-62.048
168.73230	3.147	-62.024
168.73235	3.163	-62.051
168.73240	3.160	-61.966
168.73245	3.140	-61.981
168.73250	3.119	-61.951
168.73255	3.106	-62.006
168.73260	3.099	-61.920
168.73265	3.100	-61.887
168.73270	3.088	-61.917
168.73275	3.075	-61.890
168.73280	3.073	-61.896
168.73285	3.083	-61.420
168.73290	3.115	-61.676
168.73295	3.153	-61.813
168.73300	3.177	-61.856
168.73305	3.170	-61.911
168.73310	3.147	-61.856
168.73315	3.113	-61.862
168.73320	3.081	-61.853
168.73325	3.078	-61.871
168.73330	3.075	-61.819
168.73335	3.085	-61.850
168.73340	3.102	-61.823
168.73345	3.102	-61.832
168.73350	3.106	-61.755
168.73355	3.113	-61.539
168.73360	3.125	-62.225
168.73365	3.139	-62.277
168.73370	3.147	-62.314
168.73375	3.141	-62.308
168.73380	3.121	-62.326
168.73385	3.097	-62.347
168.73390	3.077	-62.360
168.73395	3.073	-62.366
168.73400	3.075	-62.439
168.73405	3.072	-62.448
168.73410	3.069	-62.445
168.73415	3.077	-62.451
168.73420	3.098	-61.664
168.73425	3.123	-61.768
168.73430	3.157	-61.926
168.73435	3.176	-62.018
168.73440	3.160	-62.000
168.73445	3.136	-62.015
168.73450	3.103	-61.990
168.73455	3.083	-62.024
168.73460	3.076	-61.938
168.73465	3.076	-62.024
168.73470	3.084	-61.990
168.73475	3.072	-62.051
168.73480	3.072	-62.112
168.73485	3.080	-61.856
168.73490	3.099	-61.893
168.73495	3.137	-62.024
168.73500	3.162	-62.051
168.73505	3.178	-62.085
168.73510	3.164	-62.088
168.73515	3.144	-62.109
168.73520	3.114	-62.033
168.73525	3.099	-62.027
168.73530	3.098	-62.064
168.73535	3.076	-62.067
168.73540	3.077	-62.070
168.73545	3.069	-62.115
168.73550	3.068	-62.054
168.73555	3.088	-61.862
168.73560	3.114	-61.893
168.73565	3.142	-61.978
168.73570	3.162	-61.996
168.73575	3.161	-62.039
168.73580	3.147	-62.000
168.73585	3.128	-61.990
168.73590	3.108	-61.948
168.73595	3.095	-61.948
168.73600	3.087	-61.926
168.73605	3.083	-61.942
168.73610	3.081	-61.902
168.73615	3.080	-61.877
168.73620	3.092	-61.316
168.73625	3.110	-61.771
168.73630	3.137	-61.990
168.73635	3.166	-62.079
168.73640	3.179	-62.057
168.73645	3.161	-62.079
168.73650	3.134	-62.158
168.73655	3.105	-62.109
168.73660	3.077	-62.143
168.73665	3.073	-62.103
168.73670	3.071	-62.152
168.73675	3.067	-62.119
168.73680	3.062	-62.109
168.73685	3.061	-62.115
168.73690	3.069	-61.691
168.73695	3.092	-61.813
168.73700	3.125	-61.920
168.73705	3.155	-61.938
168.73710	3.163	-61.887
168.73715	3.143	-61.877
168.73720	3.114	-61.871
168.73725	3.077	-61.795
168.73730	3.054	-61.838
168.73735	3.049	-61.804
168.73740	3.053	-61.826
168.73745	3.064	-61.792
168.73750	3.076	-61.804
168.73755	3.091	-61.847
168.73760	3.100	-61.658
168.73765	3.123	-61.987
168.73770	3.152	-62.097
168.73775	3.168	-62.057
168.73780	3.159	-62.094
168.73785	3.138	-62.085
168.73790	3.109	-62.070
168.73795	3.075	-62.033
168.73800	3.067	-62.012
168.73805	3.066	-62.085
168.73810	3.062	-62.009
168.73815	3.060	-61.969
168.73820	3.065	-61.987
168.73825	3.085	-61.679
168.73830	3.108	-61.777
168.73835	3.141	-61.945
168.73840	3.182	-61.929
168.73845	3.171	-61.981
168.73850	3.148	-62.018
168.73855	3.113	-61.908
168.73860	3.079	-61.990
168.73865	3.074	-61.969
168.73870	3.074	-61.890
168.73875	3.081	-61.948
168.73880	3.082	-61.932
168.73885	3.080	-61.948
168.73890	3.082	-61.917
168.73895	3.099	-61.551
168.73900	3.120	-61.926
168.73905	3.149	-62.100
168.73910	3.178	-62.070
168.73915	3.167	-62.125
168.73920	3.153	-62.137
168.73925	3.122	-62.076
168.73930	3.091	-62.054
168.73935	3.084	-62.033
168.73940	3.087	-62.033
168.73945	3.091	-61.993
168.73950	3.098	-62.018
