"Time"	"9 10Vm+hr"	"4 Im"
23.74224	-66.516	0.005
23.74229	-66.528	-0.012
23.74234	-66.528	-0.010
23.74239	-66.534	-0.013
23.74244	-66.537	-0.026
23.74249	-66.544	-0.015
23.74254	-66.446	-0.009
23.74259	-65.894	0.004
23.74264	-65.765	0.007
23.74269	-65.771	0.014
23.74274	-65.823	0.019
23.74279	-65.781	0.016
23.74284	-65.790	0.007
23.74289	-66.388	0.012
23.74294	-66.574	0.007
23.74299	-66.498	-0.002
23.74304	-66.516	0.004
23.74309	-66.464	0.000
23.74314	-66.470	0.005
23.74319	-66.428	0.002
23.74324	-66.623	0.015
23.74329	-66.736	0.019
23.74334	-66.711	0.017
23.74339	-66.660	0.016
23.74344	-66.611	0.003
23.74349	-66.632	-0.004
23.74354	-66.501	0.011
23.74359	-66.458	0.019
23.74364	-66.479	0.016
23.74369	-66.556	0.000
23.74374	-66.498	-0.017
23.74379	-66.528	0.020
23.74384	-66.443	0.012
23.74389	-66.232	0.040
23.74394	-66.547	0.051
23.74399	-66.623	0.014
23.74404	-66.638	0.021
23.74409	-66.565	0.007
23.74414	-66.599	-0.001
23.74419	-66.595	0.002
23.74424	-66.324	0.017
23.74429	-66.364	0.025
23.74434	-66.348	0.036
23.74439	-66.418	0.028
23.74444	-66.382	0.013
23.74449	-66.415	0.007
23.74454	-66.443	0.009
23.74459	-65.475	0.014
23.74464	-65.286	0.015
23.74469	-65.323	0.013
23.74474	-65.262	-0.002
23.74479	-65.320	-0.011
23.74484	-65.250	-0.014
23.74489	-65.894	-0.010
23.74494	-65.863	-0.005
23.74499	-65.881	0.001
23.74504	-65.948	0.000
23.74509	-65.857	-0.003
23.74514	-65.869	-0.013
23.74519	-65.906	-0.014
23.74524	-66.028	0.002
23.74529	-66.357	0.011
23.74534	-66.290	0.024
23.74539	-66.333	0.025
23.74544	-66.367	0.013
23.74549	-66.336	0.007
23.74554	-66.354	0.014
23.74559	-65.903	0.022
23.74564	-65.851	0.018
23.74569	-65.921	0.019
23.74574	-65.991	0.005
23.74579	-66.031	-0.003
23.74584	-65.991	-0.012
23.74589	-65.964	-0.009
23.74594	-65.793	0.002
23.74599	-65.762	0.011
23.74604	-65.732	0.009
23.74609	-65.698	0.011
23.74614	-65.805	0.000
23.74619	-65.753	-0.005
23.74624	-66.150	0.006
23.74629	-66.071	0.015
23.74634	-66.003	0.003
23.74639	-66.013	-0.003
23.74644	-66.043	-0.008
23.74649	-66.006	-0.021
23.74654	-66.052	-0.013
23.74659	-66.162	0.001
23.74664	-66.403	0.001
23.74669	-66.403	-0.001
23.74674	-66.382	0.006
23.74679	-66.553	-0.003
23.74684	-66.409	-0.003
23.74689	-66.452	0.008
23.74694	-66.678	0.024
23.74699	-66.824	0.019
23.74704	-66.873	0.009
23.74709	-66.824	0.004
23.74714	-66.885	-0.016
23.74719	-66.876	-0.021
23.74724	-66.782	-0.000
23.74729	-66.586	0.010
23.74734	-66.501	0.011
23.74739	-66.611	0.015
23.74744	-66.553	0.008
23.74749	-66.565	-0.009
23.74754	-66.611	-0.012
23.74759	-66.956	-0.001
23.74764	-67.004	-0.003
23.74769	-67.117	-0.001
23.74774	-67.206	0.006
23.74779	-67.178	-0.007
23.74784	-67.227	-0.014
23.74789	-67.245	-0.013
23.74794	-67.059	-0.005
23.74799	-67.032	0.006
23.74804	-67.056	0.006
23.74809	-66.937	0.013
23.74814	-67.044	-0.006
23.74819	-67.007	-0.010
23.74824	-67.090	-0.008
23.74829	-67.459	-0.003
23.74834	-67.532	0.001
23.74839	-67.560	-0.002
23.74844	-67.554	-0.003
23.74849	-67.508	0.000
23.74854	-67.554	0.004
23.74859	-67.084	0.018
23.74864	-67.526	0.024
23.74869	-67.566	0.009
23.74874	-67.532	0.016
23.74879	-67.508	0.013
23.74884	-67.532	0.015
23.74889	-67.490	0.031
23.74894	-66.898	0.039
23.74899	-67.081	0.035
23.74904	-67.126	0.019
23.74909	-67.123	0.003
23.74914	-67.084	-0.026
23.74919	-67.090	-0.035
23.74924	-67.087	-0.022
23.74929	-66.882	-0.006
23.74934	-66.824	0.008
23.74939	-66.837	0.011
23.74944	-66.837	0.016
23.74949	-66.827	0.002
23.74954	-66.922	0.002
23.74959	-66.873	0.016
23.74964	-67.078	0.013
23.74969	-67.023	0.011
23.74974	-67.090	0.008
23.74979	-67.087	0.002
23.74984	-67.102	-0.009
23.74989	-67.130	-0.008
23.74994	-66.757	0.002
23.74999	-67.081	0.002
23.75004	-67.188	0.004
23.75009	-67.160	0.011
23.75014	-67.194	0.003
23.75019	-67.197	-0.001
23.75024	-67.249	0.002
23.75029	-66.769	0.003
23.75034	-66.824	0.000
23.75039	-66.830	0.001
23.75044	-66.815	-0.011
23.75049	-66.769	-0.015
23.75054	-66.769	-0.016
23.75059	-66.791	-0.008
23.75064	-66.867	0.002
23.75069	-66.870	0.001
23.75074	-66.928	-0.001
23.75079	-66.858	-0.000
23.75084	-66.901	-0.010
23.75089	-66.855	0.000
23.75094	-66.891	0.017
23.75099	-67.389	0.026
23.75104	-67.365	0.017
23.75109	-67.307	0.010
23.75114	-67.404	-0.011
23.75119	-67.432	-0.019
23.75124	-67.355	-0.018
23.75129	-67.062	-0.003
23.75134	-66.751	0.004
23.75139	-66.721	0.010
23.75144	-66.718	0.013
23.75149	-66.696	-0.003
23.75154	-66.721	-0.004
23.75159	-66.727	-0.005
23.75164	-66.833	0.007
23.75169	-66.821	0.017
23.75174	-66.763	0.020
23.75179	-66.785	0.021
23.75184	-66.794	0.016
23.75189	-66.873	0.020
23.75194	-66.739	0.025
23.75199	-66.824	0.030
23.75204	-66.879	0.013
23.75209	-66.833	0.002
23.75214	-66.840	-0.009
23.75219	-66.803	-0.023
23.75224	-66.766	-0.027
23.75229	-66.635	-0.018
23.75234	-66.861	-0.015
23.75239	-66.849	-0.009
23.75244	-66.818	0.003
23.75249	-66.818	-0.003
23.75254	-66.794	-0.004
23.75259	-66.736	-0.003
23.75264	-66.699	0.010
23.75269	-66.663	0.014
23.75274	-66.672	0.012
23.75279	-66.721	0.010
23.75284	-66.653	-0.005
23.75289	-66.718	-0.010
23.75294	-66.656	0.001
23.75299	-66.934	0.011
23.75304	-67.157	0.007
23.75309	-67.184	0.007
23.75314	-67.175	-0.009
23.75319	-67.255	-0.032
23.75324	-67.258	-0.030
23.75329	-66.776	-0.018
23.75334	-66.586	-0.002
23.75339	-66.522	0.012
23.75344	-66.626	0.021
23.75349	-66.653	0.008
23.75354	-66.635	-0.002
23.75359	-66.751	-0.007
23.75364	-66.458	0.005
23.75369	-66.739	0.006
23.75374	-66.797	-0.005
23.75379	-66.766	-0.011
23.75384	-66.812	-0.020
23.75389	-66.809	-0.025
23.75394	-66.827	-0.017
23.75399	-66.983	0.003
23.75404	-67.236	0.006
23.75409	-67.230	0.009
23.75414	-67.252	0.012
23.75419	-67.297	0.003
23.75424	-67.285	0.000
23.75429	-67.148	0.007
23.75434	-67.136	0.020
23.75439	-67.325	0.016
23.75444	-67.249	0.008
23.75449	-67.175	0.001
23.75454	-67.154	-0.008
23.75459	-67.062	-0.013
23.75464	-66.907	-0.001
23.75469	-66.888	0.010
23.75474	-66.916	0.008
23.75479	-66.901	0.007
23.75484	-66.904	-0.008
23.75489	-66.962	-0.017
23.75494	-66.949	-0.015
23.75499	-66.833	0.004
23.75504	-66.714	0.037
23.75509	-66.705	0.036
23.75514	-66.678	0.033
23.75519	-66.721	0.026
23.75524	-66.702	-0.005
23.75529	-66.705	-0.003
23.75534	-66.763	0.011
23.75539	-66.925	0.007
23.75544	-66.837	0.008
23.75549	-66.776	0.009
23.75554	-66.916	-0.005
23.75559	-66.815	-0.006
23.75564	-66.870	0.006
23.75569	-66.766	0.014
23.75574	-66.769	0.014
23.75579	-66.806	0.016
23.75584	-66.791	0.008
23.75589	-66.693	-0.005
23.75594	-66.711	-0.006
23.75599	-66.547	0.000
23.75604	-66.742	0.004
23.75609	-66.833	0.012
23.75614	-66.687	0.007
23.75619	-66.852	0.006
23.75624	-66.855	0.001
23.75629	-66.794	-0.001
23.75634	-66.672	0.011
23.75639	-66.498	0.001
23.75644	-66.605	-0.007
23.75649	-66.568	-0.011
23.75654	-66.608	-0.020
23.75659	-66.534	-0.026
23.75664	-66.605	-0.015
23.75669	-66.736	-0.002
23.75674	-66.693	-0.004
23.75679	-66.669	-0.002
23.75684	-66.641	-0.004
23.75689	-66.653	-0.020
23.75694	-66.589	-0.026
23.75699	-66.565	-0.013
23.75704	-67.004	0.002
23.75709	-67.102	0.010
23.75714	-67.139	0.019
23.75719	-67.108	0.023
23.75724	-67.096	0.013
23.75729	-67.062	0.009
23.75734	-66.815	0.016
23.75739	-67.331	0.009
23.75744	-67.386	0.007
23.75749	-67.410	-0.006
23.75754	-67.386	-0.019
23.75759	-67.529	-0.013
23.75764	-67.346	-0.010
23.75769	-66.574	0.008
23.75774	-66.455	0.017
23.75779	-66.467	0.018
23.75784	-66.449	0.022
23.75789	-66.394	0.009
23.75794	-66.479	0.015
23.75799	-66.449	0.013
23.75804	-66.730	0.018
23.75809	-66.754	0.016
23.75814	-66.736	0.009
23.75819	-66.797	0.006
23.75824	-66.742	-0.008
23.75829	-66.763	-0.013
23.75834	-66.849	-0.004
23.75839	-67.096	0.000
23.75844	-67.169	0.004
23.75849	-67.120	0.001
23.75854	-67.148	0.001
23.75859	-67.108	-0.006
23.75864	-67.130	0.000
23.75869	-66.766	0.013
23.75874	-66.843	0.002
23.75879	-66.855	-0.003
23.75884	-66.830	-0.011
23.75889	-66.830	-0.025
23.75894	-66.815	-0.020
23.75899	-66.974	-0.007
23.75904	-66.608	0.009
23.75909	-66.574	0.014
23.75914	-66.559	0.009
23.75919	-66.565	0.001
23.75924	-66.534	-0.017
23.75929	-66.553	-0.018
23.75934	-66.769	-0.003
23.75939	-66.534	0.011
23.75944	-66.718	0.012
23.75949	-66.745	0.006
23.75954	-66.733	-0.003
23.75959	-66.644	-0.025
23.75964	-66.769	-0.031
23.75969	-66.797	-0.021
23.75974	-66.824	-0.004
23.75979	-66.913	0.012
23.75984	-66.855	0.021
23.75989	-66.861	0.022
23.75994	-66.873	0.020
23.75999	-66.809	0.019
23.76004	-66.977	0.023
23.76009	-67.148	0.022
23.76014	-67.130	0.013
23.76019	-67.120	0.009
23.76024	-67.093	0.002
23.76029	-67.117	-0.002
23.76034	-67.105	0.003
23.76039	-66.714	0.008
23.76044	-66.779	-0.003
23.76049	-66.742	-0.012
23.76054	-66.766	-0.021
23.76059	-66.803	-0.041
23.76064	-66.791	-0.038
23.76069	-66.559	-0.026
23.76074	-66.998	-0.009
23.76079	-67.020	-0.001
23.76084	-66.940	-0.002
23.76089	-67.035	-0.005
23.76094	-66.956	-0.013
23.76099	-67.108	-0.004
23.76104	-66.669	0.011
23.76109	-66.647	0.018
23.76114	-66.592	0.015
23.76119	-66.632	0.007
23.76124	-66.602	0.008
23.76129	-66.599	0.007
23.76134	-66.617	0.008
23.76139	-66.687	0.026
23.76144	-66.718	0.032
23.76149	-66.760	0.010
23.76154	-66.779	0.010
23.76159	-66.779	-0.010
23.76164	-66.830	-0.022
23.76169	-66.779	-0.018
23.76174	-67.014	-0.006
23.76179	-67.035	-0.005
23.76184	-67.050	-0.002
23.76189	-67.053	-0.012
23.76194	-67.017	-0.026
23.76199	-67.023	-0.025
23.76204	-66.922	-0.014
23.76209	-66.669	0.002
23.76214	-66.623	0.007
23.76219	-66.681	0.017
23.76224	-66.647	0.011
23.76229	-66.672	-0.006
23.76234	-66.614	0.001
23.76239	-66.751	0.002
23.76244	-67.035	0.007
23.76249	-67.105	0.014
23.76254	-67.032	0.019
23.76259	-67.114	0.021
23.76264	-67.041	0.017
23.76269	-66.882	0.024
23.76274	-66.803	0.022
23.76279	-66.879	0.015
23.76284	-66.873	0.002
23.76289	-66.843	-0.013
23.76294	-66.882	-0.033
23.76299	-66.824	-0.041
23.76304	-66.681	-0.023
23.76309	-66.699	-0.004
23.76314	-66.400	-0.001
23.76319	-66.464	0.003
23.76324	-66.370	-0.008
23.76329	-66.354	-0.023
23.76334	-66.306	-0.019
23.76339	-66.653	-0.002
23.76344	-67.038	-0.001
23.76349	-67.130	0.011
23.76354	-67.032	0.006
23.76359	-66.989	-0.007
23.76364	-66.986	-0.010
23.76369	-67.108	-0.010
23.76374	-66.702	-0.000
23.76379	-66.721	-0.006
23.76384	-66.772	-0.007
23.76389	-66.772	-0.014
23.76394	-66.724	-0.023
23.76399	-66.699	-0.029
23.76404	-66.739	-0.008
23.76409	-66.409	-0.001
23.76414	-66.443	0.012
23.76419	-66.425	0.028
23.76424	-66.360	0.019
23.76429	-66.422	0.017
23.76434	-66.376	0.011
23.76439	-66.525	0.018
23.76444	-67.261	0.018
23.76449	-67.358	0.011
23.76454	-67.319	-0.008
23.76459	-67.282	-0.024
23.76464	-67.236	-0.033
23.76469	-67.319	-0.037
23.76474	-66.574	-0.018
23.76479	-66.571	-0.001
23.76484	-66.556	-0.002
23.76489	-66.519	0.000
23.76494	-66.541	-0.005
23.76499	-66.553	-0.022
23.76504	-66.583	-0.005
23.76509	-66.504	0.013
23.76514	-66.547	0.019
23.76519	-66.629	0.024
23.76524	-66.614	0.023
23.76529	-66.693	0.001
23.76534	-66.681	-0.001
23.76539	-66.440	0.010
23.76544	-66.635	0.006
23.76549	-66.684	0.008
23.76554	-66.678	-0.007
23.76559	-66.608	-0.027
23.76564	-66.702	-0.050
23.76569	-66.718	-0.052
23.76574	-66.867	-0.043
23.76579	-66.776	-0.029
23.76584	-66.809	-0.011
23.76589	-66.791	-0.011
23.76594	-66.870	-0.020
23.76599	-66.730	-0.024
23.76604	-66.830	-0.018
23.76609	-66.803	-0.003
23.76614	-66.785	0.000
23.76619	-66.797	0.003
23.76624	-66.727	-0.005
23.76629	-66.769	-0.005
23.76634	-66.757	-0.003
23.76639	-66.724	0.005
23.76644	-66.605	0.015
23.76649	-66.757	0.011
23.76654	-66.666	-0.003
23.76659	-66.684	-0.009
23.76664	-66.794	-0.020
23.76669	-66.724	-0.019
23.76674	-66.803	-0.002
23.76679	-67.050	0.008
23.76684	-67.072	-0.008
23.76689	-67.108	-0.022
23.76694	-67.133	-0.027
23.76699	-67.194	-0.035
23.76704	-67.142	-0.025
23.76709	-66.840	0.007
23.76714	-67.154	0.016
23.76719	-67.154	0.021
23.76724	-67.133	0.027
23.76729	-67.133	0.014
23.76734	-67.163	0.006
23.76739	-67.157	0.009
23.76744	-66.861	0.012
23.76749	-67.130	0.014
23.76754	-67.014	0.006
23.76759	-67.035	-0.002
23.76764	-67.053	-0.027
23.76769	-67.059	-0.027
23.76774	-66.849	-0.013
23.76779	-67.279	-0.004
23.76784	-67.346	0.007
23.76789	-67.331	0.007
23.76794	-67.313	0.006
23.76799	-67.349	-0.008
23.76804	-67.352	-0.003
23.76809	-66.495	0.006
23.76814	-66.843	0.013
23.76819	-66.864	0.012
23.76824	-66.895	0.007
23.76829	-66.946	0.001
23.76834	-66.989	-0.010
23.76839	-66.916	-0.001
23.76844	-66.956	0.013
23.76849	-66.943	0.009
23.76854	-66.910	0.005
23.76859	-67.050	-0.005
23.76864	-66.925	-0.017
23.76869	-66.934	-0.022
23.76874	-66.943	-0.021
23.76879	-66.937	-0.006
23.76884	-66.980	-0.003
23.76889	-66.995	0.004
23.76894	-67.023	0.017
23.76899	-67.020	0.011
23.76904	-67.062	0.011
23.76909	-67.062	0.023
23.76914	-67.056	0.029
23.76919	-67.065	0.026
23.76924	-67.102	0.012
23.76929	-67.120	-0.005
23.76934	-67.053	-0.009
23.76939	-67.093	-0.009
23.76944	-66.910	0.010
23.76949	-66.681	0.019
23.76954	-66.672	0.011
23.76959	-66.629	0.006
23.76964	-66.611	-0.005
23.76969	-66.629	-0.012
23.76974	-66.669	-0.011
23.76979	-66.675	0.011
23.76984	-66.464	0.014
23.76989	-66.464	0.016
23.76994	-66.495	0.011
23.76999	-66.446	-0.005
23.77004	-66.492	-0.011
23.77009	-66.638	-0.013
23.77014	-66.953	-0.004
23.77019	-66.949	-0.008
23.77024	-66.992	-0.003
23.77029	-66.949	-0.005
23.77034	-67.014	-0.011
23.77039	-67.041	-0.009
23.77044	-66.846	-0.002
23.77049	-66.779	0.006
23.77054	-66.733	-0.003
23.77059	-66.660	-0.007
23.77064	-66.772	-0.012
23.77069	-66.763	-0.018
23.77074	-66.782	-0.010
23.77079	-66.562	-0.002
23.77084	-66.794	0.003
23.77089	-66.797	-0.001
23.77094	-66.788	0.000
23.77099	-66.635	-0.007
23.77104	-66.769	-0.004
23.77109	-66.852	-0.006
23.77114	-66.708	0.001
23.77119	-66.693	0.002
23.77124	-66.666	0.000
23.77129	-66.705	0.002
23.77134	-66.650	-0.003
23.77139	-66.626	0.002
23.77144	-66.605	0.008
23.77149	-67.102	0.022
23.77154	-67.160	0.023
23.77159	-67.139	0.023
23.77164	-67.188	0.013
23.77169	-67.163	-0.005
23.77174	-67.142	-0.008
23.77179	-66.800	-0.002
23.77184	-66.699	0.003
23.77189	-66.708	0.006
23.77194	-66.663	0.005
23.77199	-66.650	-0.009
23.77204	-66.660	-0.024
23.77209	-66.690	-0.020
23.77214	-66.968	-0.015
23.77219	-67.169	-0.012
23.77224	-67.181	-0.006
23.77229	-67.178	-0.009
23.77234	-67.160	-0.018
23.77239	-67.111	-0.020
23.77244	-67.047	-0.008
23.77249	-66.550	0.011
23.77254	-66.464	0.016
23.77259	-66.562	0.017
23.77264	-66.464	0.007
23.77269	-66.541	-0.006
23.77274	-66.501	-0.008
23.77279	-66.641	0.004
23.77284	-67.230	0.007
23.77289	-67.261	-0.005
23.77294	-67.218	-0.015
23.77299	-67.239	-0.025
23.77304	-67.264	-0.021
23.77309	-67.245	-0.010
23.77314	-66.754	0.010
23.77319	-67.062	0.036
23.77324	-67.087	0.030
23.77329	-67.123	0.031
23.77334	-67.117	0.020
23.77339	-67.184	-0.013
23.77344	-67.188	-0.009
23.77349	-66.833	0.004
23.77354	-66.931	0.005
23.77359	-66.989	0.016
23.77364	-67.020	0.024
23.77369	-66.989	0.020
23.77374	-67.041	0.018
23.77379	-67.020	0.018
23.77384	-66.788	0.013
23.77389	-66.757	0.006
23.77394	-66.800	0.007
23.77399	-66.818	0.001
23.77404	-66.800	-0.007
23.77409	-66.815	-0.009
23.77414	-66.714	-0.000
23.77419	-67.215	0.005
23.77424	-67.221	0.005
23.77429	-67.169	0.003
23.77434	-67.236	0.007
23.77439	-67.258	0.004
23.77444	-67.206	0.009
23.77449	-66.736	0.022
23.77454	-66.772	0.011
23.77459	-66.833	-0.002
23.77464	-66.763	-0.008
23.77469	-66.739	-0.025
23.77474	-66.779	-0.026
23.77479	-66.794	-0.015
23.77484	-66.989	0.014
23.77489	-67.047	0.023
23.77494	-67.044	0.034
23.77499	-67.068	0.029
23.77504	-67.236	0.005
23.77509	-67.102	0.005
23.77514	-66.840	0.014
23.77519	-66.885	0.022
23.77524	-66.895	0.016
23.77529	-66.882	0.019
23.77534	-66.898	0.010
23.77539	-66.916	-0.004
23.77544	-66.855	-0.001
23.77549	-66.553	0.016
23.77554	-66.663	0.013
23.77559	-66.638	0.023
23.77564	-66.632	0.020
23.77569	-66.574	0.006
23.77574	-66.620	0.000
23.77579	-66.614	0.002
23.77584	-66.855	0.019
23.77589	-67.035	0.020
23.77594	-67.017	0.021
23.77599	-67.041	0.011
23.77604	-67.050	-0.006
23.77609	-67.032	-0.014
23.77614	-66.849	-0.005
23.77619	-66.492	-0.001
23.77624	-66.614	-0.003
23.77629	-66.580	-0.001
23.77634	-66.583	-0.004
23.77639	-66.592	-0.017
23.77644	-66.571	-0.020
23.77649	-66.263	-0.005
23.77654	-66.302	-0.004
23.77659	-66.275	-0.003
23.77664	-66.241	0.001
23.77669	-66.223	-0.008
23.77674	-66.196	-0.013
23.77679	-66.177	-0.002
23.77684	-66.821	0.020
23.77689	-66.705	0.024
23.77694	-66.653	0.021
23.77699	-66.571	0.012
23.77704	-66.653	-0.010
23.77709	-66.656	-0.021
23.77714	-66.660	-0.011
23.77719	-66.827	0.002
23.77724	-66.940	-0.001
23.77729	-66.916	0.006
23.77734	-66.913	-0.002
23.77739	-66.891	-0.023
23.77744	-66.806	-0.013
23.77749	-66.772	-0.007
23.77754	-67.035	0.003
23.77759	-67.093	0.009
23.77764	-67.038	0.006
23.77769	-67.105	-0.006
23.77774	-67.023	-0.018
23.77779	-67.038	-0.020
23.77784	-66.800	-0.009
23.77789	-66.858	-0.005
23.77794	-66.891	0.003
23.77799	-66.876	0.008
23.77804	-66.919	0.000
23.77809	-66.898	0.005
23.77814	-66.949	0.008
23.77819	-67.017	0.009
23.77824	-67.017	0.009
23.77829	-67.044	0.006
23.77834	-67.035	-0.000
23.77839	-67.007	-0.006
23.77844	-66.974	-0.022
23.77849	-66.888	-0.020
23.77854	-67.059	-0.011
23.77859	-67.130	0.003
23.77864	-67.227	0.008
23.77869	-67.276	0.013
23.77874	-67.249	0.007
23.77879	-67.184	0.011
23.77884	-66.992	0.024
23.77889	-66.870	0.032
23.77894	-66.949	0.036
23.77899	-66.922	0.036
23.77904	-67.035	0.020
23.77909	-66.940	0.008
23.77914	-66.925	0.002
23.77919	-66.974	0.009
23.77924	-66.681	0.011
23.77929	-66.714	0.012
23.77934	-66.666	0.008
23.77939	-66.699	-0.008
23.77944	-66.620	-0.025
23.77949	-66.696	-0.025
23.77954	-66.702	-0.014
23.77959	-66.861	-0.015
23.77964	-66.806	-0.016
23.77969	-66.855	-0.006
23.77974	-66.833	-0.016
23.77979	-66.861	-0.016
23.77984	-66.794	-0.004
23.77989	-67.026	0.000
23.77994	-67.075	0.009
23.77999	-67.090	0.006
23.78004	-67.114	0.011
23.78009	-67.114	-0.003
23.78014	-67.126	-0.004
23.78019	-66.885	0.008
23.78024	-66.953	0.011
23.78029	-66.919	0.004
23.78034	-66.910	0.003
23.78039	-66.904	-0.010
23.78044	-66.962	-0.016
23.78049	-66.882	-0.009
23.78054	-66.937	-0.004
23.78059	-67.227	-0.008
23.78064	-67.181	-0.012
23.78069	-67.203	-0.009
23.78074	-67.218	-0.009
23.78079	-67.108	-0.010
23.78084	-67.078	0.004
23.78089	-66.711	0.014
23.78094	-66.708	0.016
23.78099	-66.687	0.014
23.78104	-66.776	0.010
23.78109	-66.705	-0.000
23.78114	-66.684	0.003
23.78119	-66.534	0.013
23.78124	-66.888	0.024
23.78129	-66.858	0.024
23.78134	-66.867	0.016
23.78139	-66.885	0.004
23.78144	-66.849	-0.014
23.78149	-66.833	-0.015
23.78154	-66.782	-0.008
23.78159	-67.245	0.005
23.78164	-67.267	0.011
23.78169	-67.261	0.017
23.78174	-67.264	0.016
23.78179	-67.291	0.007
23.78184	-67.303	0.012
23.78189	-66.693	0.016
23.78194	-66.727	0.008
23.78199	-66.821	0.008
23.78204	-66.727	-0.003
23.78209	-66.733	-0.016
23.78214	-66.754	-0.017
23.78219	-66.724	-0.012
23.78224	-66.800	-0.012
23.78229	-66.815	-0.010
23.78234	-66.782	-0.010
23.78239	-66.797	-0.008
23.78244	-66.815	-0.005
23.78249	-66.769	0.010
23.78254	-66.763	0.022
23.78259	-67.044	0.024
23.78264	-66.965	0.004
23.78269	-66.998	-0.014
23.78274	-67.056	-0.025
23.78279	-67.035	-0.028
23.78284	-67.007	-0.009
23.78289	-66.812	0.006
23.78294	-66.727	0.014
23.78299	-66.736	0.021
23.78304	-66.824	0.015
23.78309	-66.705	0.004
23.78314	-66.656	-0.003
23.78319	-66.650	-0.003
23.78324	-66.791	0.014
23.78329	-66.666	0.008
23.78334	-66.641	0.010
23.78339	-66.647	0.002
23.78344	-66.580	-0.022
23.78349	-66.589	-0.028
23.78354	-66.760	-0.010
23.78359	-67.133	0.003
23.78364	-67.163	0.010
23.78369	-67.282	0.018
23.78374	-67.120	0.012
23.78379	-67.154	-0.004
23.78384	-67.120	-0.008
23.78389	-67.056	-0.000
23.78394	-66.876	0.005
23.78399	-66.861	0.009
23.78404	-66.867	0.016
23.78409	-66.849	0.007
23.78414	-66.840	-0.001
23.78419	-66.858	0.006
23.78424	-66.800	0.014
23.78429	-66.486	0.015
23.78434	-66.516	0.018
23.78439	-66.428	0.009
23.78444	-66.531	-0.005
23.78449	-66.528	-0.001
23.78454	-66.586	0.004
23.78459	-67.365	0.019
23.78464	-67.377	0.017
23.78469	-67.432	0.009
23.78474	-67.340	0.003
23.78479	-67.422	-0.010
23.78484	-67.340	-0.007
23.78489	-67.075	0.006
23.78494	-67.001	0.021
23.78499	-66.959	0.018
23.78504	-66.998	0.009
23.78509	-67.029	0.000
23.78514	-67.017	-0.013
23.78519	-67.001	-0.015
23.78524	-67.035	0.002
23.78529	-66.837	0.006
23.78534	-66.943	-0.001
23.78539	-66.928	0.001
23.78544	-66.949	-0.013
23.78549	-66.916	-0.023
23.78554	-66.949	-0.018
23.78559	-66.946	-0.002
23.78564	-66.919	0.003
23.78569	-66.919	0.011
23.78574	-66.953	0.011
