"Time"	"9 10Vm+hr"	"4 Im"
50.63255	-49.110	5.322
50.63260	-49.454	5.326
50.63266	-49.019	5.332
50.63270	-49.164	5.322
50.63275	-49.133	5.323
50.63280	-49.347	5.319
50.63285	-49.034	5.307
50.63291	-49.088	5.317
50.63295	-48.782	5.321
50.63300	-48.775	5.325
50.63305	-48.729	5.327
50.63311	-49.004	5.332
50.63315	-49.110	5.321
50.63320	-49.286	5.318
50.63325	-49.004	5.311
50.63331	-49.141	5.311
50.63335	-49.034	5.308
50.63340	-49.416	5.312
50.63345	-49.118	5.306
50.63351	-49.255	5.308
50.63356	-49.057	5.305
50.63360	-48.851	5.315
50.63365	-48.676	5.317
50.63370	-48.576	5.317
50.63376	-48.637	5.320
50.63380	-49.278	5.313
50.63385	-48.988	5.309
50.63390	-48.378	5.319
50.63396	-48.332	5.311
50.63400	-48.767	5.320
50.63405	-48.637	5.320
50.63410	-48.798	5.318
50.63416	-48.660	5.318
50.63420	-48.714	5.318
50.63425	-48.538	5.318
50.63430	-48.454	5.319
50.63435	-48.431	5.311
50.63441	-48.744	5.320
50.63445	-48.668	5.317
50.63450	-49.080	5.333
50.63455	-48.958	5.340
50.63461	-49.812	5.341
50.63465	-49.255	5.337
50.63470	-49.332	5.333
50.63475	-49.141	5.316
50.63481	-49.324	5.326
50.63485	-49.126	5.315
50.63490	-48.874	5.320
50.63495	-48.683	5.314
50.63501	-48.683	5.319
50.63506	-48.668	5.306
50.63510	-48.859	5.313
50.63515	-48.790	5.316
50.63520	-48.721	5.319
50.63526	-48.653	5.318
50.63530	-48.653	5.326
50.63535	-48.546	5.317
50.63540	-48.592	5.318
50.63546	-48.553	5.322
50.63550	-49.316	5.327
50.63555	-49.271	5.319
50.63560	-48.950	5.314
50.63566	-48.866	5.304
50.63570	-49.133	5.308
50.63575	-49.179	5.308
50.63580	-48.988	5.324
50.63585	-49.011	5.313
50.63591	-49.088	5.317
50.63595	-49.118	5.303
50.63600	-49.026	5.303
50.63605	-49.004	5.300
50.63611	-48.561	5.322
50.63615	-48.004	5.325
50.63620	-49.225	5.333
50.63625	-49.240	5.332
50.63631	-49.431	5.327
50.63635	-49.461	5.306
50.63640	-49.065	5.311
50.63645	-49.004	5.297
50.63651	-49.179	5.302
50.63655	-49.225	5.296
50.63660	-49.034	5.313
50.63665	-49.011	5.317
50.63670	-49.332	5.320
50.63676	-49.294	5.323
50.63680	-49.202	5.325
50.63685	-49.217	5.312
50.63690	-49.019	5.325
50.63696	-48.927	5.314
50.63700	-49.057	5.328
50.63705	-49.095	5.328
50.63710	-49.286	5.339
50.63716	-49.332	5.335
50.63720	-49.385	5.338
50.63725	-49.339	5.318
50.63730	-49.347	5.327
50.63735	-49.355	5.311
50.63741	-49.355	5.314
50.63745	-49.400	5.309
50.63750	-49.583	5.316
50.63755	-49.667	5.319
50.63761	-49.393	5.326
50.63765	-49.324	5.325
50.63770	-49.599	5.333
50.63775	-49.644	5.318
50.63781	-49.210	5.324
50.63785	-49.171	5.312
50.63790	-49.194	5.312
50.63795	-49.240	5.299
50.63801	-49.400	5.304
50.63805	-49.507	5.286
50.63810	-49.179	5.312
50.63815	-49.217	5.307
50.63820	-49.507	5.323
50.63826	-49.568	5.322
50.63830	-49.324	5.322
50.63835	-49.316	5.307
50.63840	-49.400	5.307
50.63846	-49.477	5.299
50.63850	-49.400	5.303
50.63855	-49.530	5.298
50.63860	-49.126	5.311
50.63866	-49.118	5.307
50.63870	-49.377	5.306
50.63875	-49.400	5.304
50.63880	-49.095	5.311
50.63886	-49.118	5.315
50.63891	-49.019	5.320
50.63895	-49.141	5.314
50.63900	-49.088	5.313
50.63905	-49.088	5.295
50.63911	-49.469	5.296
50.63915	-49.492	5.289
50.63920	-49.416	5.300
50.63925	-49.507	5.300
50.63931	-49.644	5.306
50.63935	-49.850	5.310
50.63940	-49.660	5.303
50.63945	-49.698	5.299
50.63951	-49.675	5.300
50.63955	-49.828	5.298
50.63960	-49.454	5.305
50.63965	-49.545	5.288
50.63970	-49.446	5.292
50.63976	-49.561	5.288
50.63980	-49.744	5.294
50.63985	-49.889	5.310
50.63990	-49.484	5.310
50.63996	-49.622	5.316
50.64000	-49.309	5.314
50.64005	-49.423	5.312
50.64010	-49.507	5.317
50.64016	-49.744	5.315
50.64020	-49.377	5.311
50.64025	-49.232	5.314
50.64030	-49.545	5.317
50.64036	-50.140	5.309
50.64041	-49.767	5.308
50.64045	-49.988	5.311
50.64050	-49.667	5.297
50.64055	-49.782	5.302
50.64061	-49.660	5.308
50.64065	-49.957	5.302
50.64070	-49.492	5.302
50.64075	-49.690	5.307
50.64081	-49.339	5.308
50.64085	-49.156	5.303
50.64090	-48.981	5.296
50.64095	-48.798	5.293
50.64101	-48.912	5.286
50.64105	-49.316	5.296
50.64110	-49.042	5.298
50.64115	-49.240	5.309
50.64120	-48.988	5.316
50.64126	-49.095	5.311
50.64130	-48.897	5.303
50.64135	-49.072	5.310
50.64140	-48.882	5.307
50.64146	-49.263	5.317
50.64150	-49.042	5.325
50.64155	-49.248	5.330
50.64160	-48.996	5.310
50.64166	-48.912	5.304
50.64170	-48.828	5.294
50.64175	-49.049	5.290
50.64180	-48.904	5.290
50.64186	-49.149	5.282
50.64190	-48.996	5.288
50.64195	-49.202	5.296
50.64200	-48.927	5.288
50.64205	-48.897	5.304
50.64211	-48.790	5.297
50.64215	-48.981	5.301
50.64220	-48.866	5.305
50.64225	-49.141	5.310
50.64231	-49.049	5.304
50.64235	-48.454	5.312
50.64240	-48.279	5.307
50.64245	-48.676	5.316
50.64251	-48.584	5.311
50.64255	-48.752	5.314
50.64260	-48.729	5.305
50.64265	-48.904	5.308
50.64270	-48.790	5.297
50.64276	-48.737	5.309
50.64280	-48.775	5.292
50.64285	-49.469	5.302
50.64290	-49.377	5.297
50.64296	-49.210	5.301
50.64300	-49.095	5.304
50.64305	-48.828	5.309
50.64310	-48.706	5.302
50.64316	-48.958	5.309
50.64320	-48.935	5.292
50.64325	-49.103	5.294
50.64330	-49.034	5.285
50.64336	-49.278	5.290
50.64340	-49.240	5.290
50.64345	-49.156	5.294
50.64350	-49.057	5.290
50.64355	-49.049	5.291
50.64361	-49.019	5.287
50.64365	-49.568	5.300
50.64370	-49.507	5.301
50.64375	-49.431	5.307
50.64381	-49.332	5.301
50.64385	-49.072	5.314
50.64390	-49.149	5.310
50.64395	-49.088	5.326
50.64401	-49.240	5.327
50.64405	-48.691	5.323
50.64410	-48.592	5.307
50.64415	-49.438	5.308
50.64420	-49.492	5.294
50.64426	-49.004	5.303
50.64430	-48.981	5.296
50.64435	-49.072	5.297
50.64440	-49.110	5.284
50.64446	-49.286	5.285
50.64450	-49.362	5.271
50.64455	-49.286	5.290
50.64460	-49.355	5.287
50.64466	-49.400	5.302
50.64470	-49.355	5.294
50.64475	-49.545	5.304
50.64480	-49.606	5.293
50.64486	-49.591	5.296
50.64490	-49.644	5.293
50.64495	-49.332	5.304
50.64500	-49.210	5.300
50.64505	-49.423	5.315
50.64511	-49.423	5.309
50.64515	-49.683	5.312
50.64520	-49.721	5.306
50.64525	-49.644	5.306
50.64531	-49.652	5.295
50.64535	-49.629	5.308
50.64540	-49.660	5.298
50.64545	-49.805	5.308
50.64551	-49.973	5.311
50.64555	-49.759	5.297
50.64560	-49.828	5.287
50.64565	-49.667	5.285
50.64571	-49.713	5.282
50.64576	-50.026	5.299
50.64580	-50.163	5.291
50.64585	-50.186	5.313
50.64590	-50.278	5.285
50.64596	-50.003	5.298
50.64600	-50.072	5.287
50.64605	-50.171	5.289
50.64610	-50.148	5.289
50.64616	-50.095	5.290
50.64620	-50.079	5.292
50.64625	-50.072	5.298
50.64630	-50.110	5.299
50.64636	-49.980	5.312
50.64640	-49.980	5.303
50.64645	-49.942	5.302
50.64650	-50.011	5.287
50.64655	-49.873	5.280
50.64661	-49.988	5.272
50.64665	-50.079	5.283
50.64670	-50.148	5.280
50.64675	-50.049	5.288
50.64681	-50.163	5.283
50.64685	-49.713	5.287
50.64690	-49.675	5.274
50.64695	-50.018	5.281
50.64701	-50.270	5.277
50.64705	-49.911	5.281
50.64710	-49.934	5.273
50.64715	-49.965	5.276
50.64721	-50.026	5.288
50.64726	-50.034	5.286
50.64730	-49.988	5.293
50.64735	-49.957	5.296
50.64740	-50.171	5.285
50.64746	-50.095	5.297
50.64750	-50.293	5.297
50.64755	-50.049	5.305
50.64760	-50.095	5.302
50.64766	-50.064	5.301
50.64770	-50.247	5.298
50.64775	-50.056	5.297
50.64780	-50.247	5.297
50.64786	-49.843	5.296
50.64790	-49.789	5.283
50.64795	-49.850	5.291
50.64800	-49.942	5.294
50.64805	-49.957	5.299
50.64811	-50.232	5.305
50.64815	-49.843	5.305
50.64820	-49.828	5.299
50.64825	-49.713	5.293
50.64831	-49.866	5.303
50.64835	-49.866	5.294
50.64840	-49.858	5.298
50.64845	-50.056	5.292
50.64851	-50.476	5.285
50.64855	-50.186	5.275
50.64860	-50.354	5.272
50.64865	-50.102	5.274
50.64871	-50.140	5.290
50.64875	-50.079	5.300
50.64880	-50.491	5.312
50.64885	-50.194	5.307
50.64890	-50.247	5.301
50.64896	-49.957	5.282
50.64900	-49.904	5.272
50.64905	-49.873	5.277
50.64910	-50.201	5.283
50.64916	-49.950	5.288
50.64920	-50.339	5.302
50.64925	-50.003	5.294
50.64930	-49.881	5.292
50.64936	-49.835	5.286
50.64940	-50.003	5.287
50.64945	-49.828	5.287
50.64950	-49.896	5.295
50.64955	-49.644	5.311
50.64961	-49.759	5.317
50.64965	-49.698	5.310
50.64970	-49.995	5.300
50.64975	-49.782	5.281
50.64981	-49.904	5.277
50.64985	-49.782	5.277
50.64990	-50.301	5.292
50.64995	-49.919	5.286
50.65001	-49.545	5.297
50.65005	-49.492	5.294
50.65010	-49.591	5.295
50.65015	-49.522	5.297
50.65021	-49.538	5.293
50.65025	-49.400	5.289
50.65030	-49.721	5.293
50.65035	-49.637	5.286
50.65040	-49.660	5.294
50.65046	-49.576	5.286
50.65050	-49.675	5.282
50.65055	-49.538	5.283
50.65060	-49.194	5.290
50.65066	-49.187	5.284
50.65070	-49.706	5.303
50.65075	-49.477	5.292
50.65080	-49.477	5.297
50.65086	-49.385	5.302
50.65090	-49.843	5.313
50.65095	-49.728	5.307
50.65100	-49.782	5.312
50.65105	-49.698	5.300
50.65111	-49.492	5.298
50.65115	-49.500	5.289
50.65120	-49.278	5.298
50.65125	-49.202	5.297
50.65131	-49.057	5.305
50.65135	-48.912	5.298
50.65140	-49.316	5.300
50.65145	-49.332	5.287
50.65151	-49.118	5.293
50.65155	-49.141	5.288
50.65160	-48.615	5.289
50.65165	-48.668	5.281
50.65171	-49.286	5.289
50.65175	-49.454	5.284
50.65180	-48.912	5.298
50.65185	-48.859	5.295
50.65190	-48.950	5.301
50.65196	-48.973	5.286
50.65200	-48.744	5.282
50.65205	-48.737	5.262
50.65210	-49.072	5.271
50.65216	-49.011	5.262
50.65220	-48.683	5.284
50.65225	-48.607	5.279
50.65230	-48.592	5.301
50.65236	-48.561	5.293
50.65240	-49.133	5.292
50.65245	-49.217	5.289
50.65250	-49.110	5.298
50.65256	-49.057	5.291
50.65261	-48.264	5.301
50.65265	-48.279	5.292
50.65270	-48.950	5.293
50.65275	-49.057	5.282
50.65281	-48.790	5.293
50.65285	-48.790	5.275
50.65290	-48.706	5.286
50.65295	-48.698	5.283
50.65301	-48.630	5.291
50.65305	-48.698	5.292
50.65310	-48.645	5.297
50.65315	-48.714	5.285
50.65321	-48.813	5.287
50.65325	-48.813	5.277
50.65330	-48.767	5.292
50.65335	-48.683	5.300
50.65340	-48.820	5.309
50.65346	-48.889	5.303
50.65350	-48.820	5.301
50.65355	-48.866	5.288
50.65360	-49.034	5.292
50.65366	-49.149	5.285
50.65370	-49.072	5.306
50.65375	-49.110	5.279
50.65380	-49.156	5.283
50.65386	-49.232	5.267
50.65390	-49.210	5.269
50.65395	-49.263	5.262
50.65400	-49.049	5.274
50.65406	-48.988	5.270
50.65410	-49.019	5.274
50.65415	-49.011	5.271
50.65420	-48.958	5.277
50.65425	-48.973	5.279
50.65431	-49.202	5.284
50.65435	-49.309	5.281
50.65440	-48.882	5.277
50.65445	-48.843	5.281
50.65451	-48.759	5.283
50.65455	-48.729	5.282
50.65460	-48.691	5.288
50.65465	-48.775	5.283
50.65471	-48.897	5.289
50.65475	-48.965	5.281
50.65480	-48.897	5.293
50.65485	-48.973	5.279
50.65490	-48.920	5.276
50.65496	-48.996	5.267
50.65500	-49.461	5.256
50.65505	-49.606	5.259
50.65510	-49.355	5.252
50.65516	-49.446	5.251
50.65520	-48.988	5.260
50.65525	-48.935	5.257
50.65530	-49.294	5.278
50.65536	-49.446	5.274
50.65540	-49.187	5.279
50.65545	-49.248	5.288
50.65550	-49.072	5.291
50.65556	-49.301	5.292
50.65560	-49.309	5.288
50.65565	-49.492	5.286
50.65570	-49.332	5.278
50.65575	-49.599	5.267
50.65581	-49.377	5.276
50.65585	-49.469	5.272
50.65590	-49.194	5.263
50.65595	-49.217	5.270
50.65601	-49.103	5.270
50.65605	-49.263	5.265
50.65610	-49.309	5.285
50.65615	-49.599	5.285
50.65621	-49.454	5.291
50.65625	-49.416	5.306
50.65630	-49.141	5.298
50.65635	-48.935	5.297
50.65640	-49.065	5.296
50.65646	-49.660	5.291
50.65650	-49.545	5.286
50.65655	-49.751	5.284
50.65660	-49.622	5.273
50.65666	-49.644	5.278
50.65670	-49.408	5.266
50.65675	-49.316	5.274
50.65680	-49.400	5.278
50.65686	-49.637	5.275
50.65690	-49.416	5.279
50.65695	-49.248	5.280
50.65700	-49.278	5.276
50.65706	-49.644	5.276
50.65710	-49.545	5.275
50.65715	-49.820	5.272
50.65720	-49.675	5.261
50.65725	-50.018	5.265
50.65731	-49.904	5.259
50.65735	-49.965	5.259
50.65740	-49.667	5.267
50.65745	-49.431	5.269
50.65751	-49.286	5.273
50.65755	-49.599	5.279
50.65760	-49.507	5.275
50.65765	-49.973	5.271
50.65771	-49.850	5.269
50.65775	-49.492	5.275
50.65780	-49.553	5.267
50.65785	-50.179	5.271
50.65791	-50.110	5.258
50.65796	-50.125	5.262
50.65800	-50.026	5.269
50.65805	-49.606	5.274
50.65810	-49.606	5.270
50.65816	-49.927	5.282
50.65820	-49.850	5.270
50.65825	-49.843	5.268
50.65830	-49.767	5.261
50.65836	-50.201	5.269
50.65840	-49.934	5.259
50.65845	-50.003	5.267
50.65850	-49.789	5.265
50.65856	-48.790	5.270
50.65860	-48.737	5.260
50.65865	-49.309	5.268
50.65870	-49.294	5.268
50.65875	-49.660	5.274
50.65881	-49.622	5.268
50.65885	-49.446	5.268
50.65890	-49.400	5.273
50.65895	-49.438	5.286
50.65901	-49.408	5.280
50.65905	-49.751	5.287
50.65910	-49.828	5.274
50.65915	-49.713	5.272
50.65921	-49.660	5.259
50.65925	-49.461	5.267
50.65930	-49.507	5.259
50.65935	-49.431	5.267
50.65941	-49.370	5.268
50.65946	-49.477	5.271
50.65950	-49.568	5.262
50.65955	-49.347	5.263
50.65960	-49.477	5.256
50.65966	-49.263	5.254
50.65970	-49.240	5.250
50.65975	-49.614	5.258
50.65980	-49.690	5.250
50.65986	-49.034	5.268
50.65990	-48.981	5.267
50.65995	-49.011	5.265
50.66000	-48.965	5.245
50.66006	-49.210	5.252
50.66010	-49.240	5.235
50.66015	-49.660	5.257
50.66020	-49.690	5.271
50.66025	-49.210	5.286
50.66031	-49.202	5.280
50.66035	-49.843	5.288
50.66040	-49.889	5.265
50.66045	-49.660	5.265
50.66051	-49.629	5.257
50.66055	-49.576	5.259
50.66060	-49.606	5.251
50.66065	-49.431	5.267
50.66071	-49.370	5.254
50.66075	-49.278	5.261
50.66080	-49.171	5.260
50.66085	-49.728	5.265
50.66091	-49.881	5.261
50.66095	-49.416	5.277
50.66100	-49.377	5.276
50.66105	-49.332	5.288
50.66110	-49.393	5.274
50.66116	-49.088	5.280
50.66120	-49.171	5.273
50.66125	-49.507	5.275
50.66130	-49.538	5.275
50.66136	-49.431	5.273
50.66140	-49.484	5.263
50.66145	-49.377	5.274
50.66150	-49.438	5.268
50.66156	-49.332	5.295
50.66160	-49.255	5.292
50.66165	-49.355	5.297
50.66170	-49.423	5.289
50.66175	-49.408	5.274
50.66181	-49.484	5.269
50.66185	-49.278	5.267
50.66190	-49.301	5.261
50.66195	-49.866	5.274
50.66201	-50.064	5.263
50.66205	-49.553	5.265
50.66210	-49.469	5.259
50.66215	-49.416	5.261
50.66221	-49.454	5.256
50.66225	-49.095	5.268
50.66230	-49.019	5.262
50.66235	-49.408	5.259
50.66241	-49.614	5.257
50.66245	-49.431	5.264
50.66250	-49.599	5.259
50.66255	-49.637	5.256
50.66260	-49.797	5.254
50.66266	-49.767	5.255
50.66270	-49.919	5.253
50.66275	-49.538	5.256
50.66280	-49.568	5.257
50.66286	-49.576	5.254
50.66290	-49.629	5.247
50.66295	-49.789	5.257
50.66300	-49.911	5.255
50.66306	-49.553	5.263
50.66310	-49.553	5.219
50.66315	-49.088	5.225
50.66320	-49.110	5.222
50.66325	-49.072	5.227
50.66331	-49.011	5.263
50.66335	-49.019	5.264
50.66340	-49.171	5.263
50.66345	-49.408	5.261
50.66351	-49.698	5.262
50.66355	-49.232	5.253
50.66360	-49.164	5.246
50.66365	-48.737	5.247
50.66371	-48.576	5.244
50.66375	-48.958	5.251
50.66380	-49.309	5.245
50.66385	-49.416	5.249
50.66391	-49.698	5.250
50.66395	-49.568	5.260
50.66400	-49.706	5.273
50.66405	-49.294	5.265
50.66410	-49.309	5.273
50.66416	-49.416	5.260
50.66420	-49.591	5.254
50.66425	-49.652	5.251
50.66430	-49.934	5.252
50.66436	-49.530	5.242
50.66440	-48.927	5.248
50.66445	-48.882	5.250
50.66450	-48.828	5.252
50.66456	-48.920	5.261
50.66460	-49.263	5.258
50.66465	-49.133	5.333
50.66470	-49.210	5.318
50.66476	-49.347	5.310
50.66481	-49.675	5.313
50.66485	-49.553	5.252
50.66490	-49.515	5.256
50.66495	-49.461	5.264
50.66501	-49.812	5.262
50.66505	-49.408	5.250
50.66510	-49.179	5.250
50.66515	-49.164	5.249
50.66521	-49.438	5.254
50.66525	-49.408	5.257
50.66530	-49.637	5.265
50.66535	-49.561	5.247
50.66541	-49.698	5.255
50.66545	-49.469	5.247
50.66550	-49.217	5.248
50.66555	-49.225	5.269
50.66560	-49.355	5.277
50.66566	-49.332	5.283
50.66570	-49.637	5.279
50.66575	-49.500	5.257
50.66580	-49.271	5.256
50.66586	-49.210	5.257
50.66590	-49.385	5.255
50.66595	-49.263	5.258
50.66600	-49.377	5.270
50.66606	-49.164	5.257
50.66610	-49.294	5.264
50.66615	-49.240	5.257
50.66620	-49.576	5.239
50.66626	-49.500	5.220
50.66631	-49.416	5.214
50.66635	-49.286	5.203
50.66640	-49.744	5.207
50.66645	-49.576	5.218
50.66651	-49.454	5.234
50.66655	-49.393	5.231
50.66660	-49.377	5.239
50.66665	-49.370	5.240
50.66671	-49.530	5.241
50.66675	-49.446	5.241
50.66680	-49.248	5.254
50.66685	-49.187	5.260
50.66691	-49.454	5.278
50.66695	-49.355	5.266
50.66700	-49.164	5.264
50.66705	-49.103	5.241
50.66710	-49.347	5.239
50.66716	-49.355	5.240
50.66720	-49.644	5.258
50.66725	-49.652	5.263
50.66730	-49.210	5.284
50.66736	-49.294	5.273
50.66740	-49.377	5.280
50.66745	-49.225	5.266
50.66750	-49.629	5.270
50.66756	-49.622	5.261
50.66760	-49.164	5.258
50.66765	-49.126	5.251
50.66770	-49.301	5.255
50.66776	-49.232	5.254
50.66780	-49.408	5.267
50.66785	-49.431	5.252
50.66790	-49.118	5.258
50.66795	-49.072	5.242
50.66801	-48.958	5.242
50.66805	-48.950	5.238
50.66810	-49.240	5.252
50.66815	-49.133	5.241
50.66821	-49.026	5.255
50.66825	-49.011	5.254
50.66830	-49.347	5.267
50.66835	-49.377	5.269
50.66841	-48.935	5.276
50.66845	-48.851	5.262
50.66850	-49.133	5.263
50.66855	-49.156	5.251
50.66860	-48.851	5.257
50.66866	-48.836	5.249
50.66870	-49.049	5.253
50.66875	-49.088	5.252
50.66880	-49.446	5.261
50.66886	-49.484	5.256
50.66890	-49.271	5.268
50.66895	-49.248	5.260
50.66900	-49.515	5.272
50.66906	-49.500	5.256
50.66910	-49.507	5.261
50.66915	-49.477	5.243
50.66920	-49.400	5.238
50.66926	-49.408	5.231
50.66930	-49.362	5.235
50.66935	-49.400	5.225
50.66940	-49.217	5.232
50.66945	-49.255	5.227
50.66951	-49.232	5.248
50.66955	-49.271	5.244
50.66960	-49.965	5.260
50.66965	-50.194	5.253
50.66971	-49.744	5.252
50.66975	-49.843	5.242
50.66980	-49.782	5.240
50.66985	-49.759	5.226
50.66991	-49.431	5.236
50.66995	-49.423	5.224
50.67000	-49.423	5.225
50.67005	-49.500	5.226
50.67011	-50.026	5.225
50.67016	-50.270	5.238
50.67020	-49.484	5.248
50.67025	-49.332	5.251
50.67030	-49.385	5.257
50.67036	-49.461	5.246
50.67040	-49.637	5.244
50.67045	-49.820	5.251
50.67050	-49.461	5.250
50.67056	-49.561	5.252
50.67060	-49.522	5.262
50.67065	-49.698	5.252
50.67070	-49.744	5.255
50.67076	-49.820	5.245
50.67080	-49.644	5.243
50.67085	-49.767	5.223
50.67090	-49.423	5.225
50.67095	-49.355	5.226
50.67101	-49.507	5.231
50.67105	-49.675	5.233
50.67110	-49.347	5.240
50.67115	-49.423	5.235
50.67121	-49.774	5.245
50.67125	-50.156	5.252
50.67130	-49.446	5.251
50.67135	-49.255	5.259
50.67141	-49.515	5.261
50.67145	-49.591	5.257
50.67150	-49.759	5.267
50.67155	-50.209	5.254
50.67161	-49.835	5.249
50.67166	-49.706	5.242
50.67170	-49.461	5.244
50.67175	-49.492	5.239
50.67180	-49.385	5.244
50.67186	-49.751	5.250
50.67190	-49.728	5.252
50.67195	-50.102	5.250
50.67200	-49.667	5.255
50.67206	-49.492	5.250
50.67210	-49.446	5.245
50.67215	-49.583	5.245
50.67220	-49.599	5.228
50.67226	-49.660	5.229
50.67230	-49.568	5.214
50.67235	-49.477	5.221
50.67240	-49.377	5.231
50.67245	-49.446	5.219
50.67251	-49.568	5.223
50.67255	-49.774	5.218
50.67260	-49.690	5.213
50.67265	-50.148	5.229
50.67271	-49.858	5.228
50.67275	-49.553	5.236
50.67280	-49.423	5.238
50.67285	-49.240	5.237
50.67291	-49.294	5.242
50.67295	-49.660	5.246
50.67300	-49.568	5.244
50.67305	-49.950	5.246
50.67311	-49.576	5.243
50.67315	-49.248	5.240
50.67320	-49.225	5.237
50.67325	-49.500	5.241
50.67330	-49.393	5.237
50.67336	-49.606	5.244
50.67340	-49.461	5.242
50.67345	-49.377	5.244
50.67350	-49.385	5.233
50.67356	-49.599	5.244
50.67360	-49.713	5.243
50.67365	-49.850	5.253
50.67370	-49.820	5.250
50.67376	-50.087	5.246
50.67380	-49.957	5.232
50.67385	-49.713	5.234
50.67390	-49.614	5.225
50.67395	-50.110	5.245
50.67401	-49.965	5.252
50.67405	-49.606	5.255
50.67410	-49.484	5.248
50.67415	-49.789	5.246
50.67421	-49.644	5.235
50.67425	-50.034	5.243
50.67430	-49.927	5.242
50.67435	-49.881	5.249
50.67441	-49.751	5.246
50.67445	-49.583	5.253
50.67450	-49.553	5.247
50.67455	-49.225	5.252
50.67461	-49.194	5.240
50.67465	-48.981	5.243
50.67470	-49.019	5.237
50.67475	-49.355	5.247
50.67480	-49.301	5.240
50.67486	-49.713	5.254
50.67490	-49.713	5.240
50.67495	-49.599	5.249
50.67500	-49.629	5.244
50.67506	-49.316	5.248
50.67510	-49.248	5.247
50.67515	-50.079	5.249
50.67520	-50.285	5.239
50.67526	-49.477	5.234
50.67530	-49.400	5.227
50.67535	-49.385	5.230
50.67540	-49.446	5.229
50.67545	-49.255	5.240
50.67551	-49.210	5.232
50.67555	-49.568	5.242
50.67560	-49.522	5.226
50.67565	-49.301	5.238
50.67571	-49.278	5.229
50.67575	-49.431	5.246
50.67580	-49.469	5.231
50.67585	-49.599	5.243
50.67591	-49.599	5.232
50.67595	-49.698	5.243
50.67600	-49.713	5.229
50.67605	-49.500	5.228
50.67611	-49.416	5.226
50.67615	-49.255	5.234
50.67620	-49.255	5.235
50.67625	-49.385	5.253
50.67630	-49.362	5.244
50.67636	-49.286	5.260
